fips2010,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,metro_code,areaname,county,cousub,countyname,county_town_name,pop2010,acs_2017_2,state_alpha,fmr_type,metro,fmr_pct_chg,fmr_dollar_chg
5113399999,553,568,756,1100,1186,51,NCNTY51133N51133,"Northumberland County, VA",133,99999,Northumberland County,Northumberland County,12330.0,770,VA,40,0,-0.0181818181818182,-14
5113599999,556,663,761,1079,1340,51,NCNTY51135N51135,"Nottoway County, VA",135,99999,Nottoway County,Nottoway County,15853.0,685,VA,40,0,0.110948905109489,76
5113799999,617,734,844,1228,1456,51,NCNTY51137N51137,"Orange County, VA",137,99999,Orange County,Orange County,33481.0,767,VA,40,0,0.100391134289439,77
5113999999,528,614,723,1002,1130,51,NCNTY51139N51139,"Page County, VA",139,99999,Page County,Page County,24042.0,664,VA,40,0,0.088855421686747,59
5114199999,500,596,684,935,1013,51,NCNTY51141N51141,"Patrick County, VA",141,99999,Patrick County,Patrick County,18490.0,633,VA,40,0,0.0805687203791469,51
5114399999,500,522,684,912,1205,51,NCNTY51143N51143,"Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",143,99999,Pittsylvania County,Pittsylvania County,63506.0,633,VA,40,0,0.0805687203791469,51
5114599999,864,907,1042,1386,1684,51,METRO40060M40060,"Richmond, VA MSA",145,99999,Powhatan County,Powhatan County,28046.0,1005,VA,40,1,0.03681592039801,37
5114799999,635,653,869,1090,1184,51,NCNTY51147N51147,"Prince Edward County, VA",147,99999,Prince Edward County,Prince Edward County,23368.0,802,VA,40,0,0.0835411471321696,67
5114999999,864,907,1042,1386,1684,51,METRO40060M40060,"Richmond, VA MSA",149,99999,Prince George County,Prince George County,35725.0,1005,VA,40,1,0.03681592039801,37
5115399999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",153,99999,Prince William County,Prince William County,402002.0,1746,VA,50,1,0.0269186712485682,47
5115599999,556,596,684,910,1205,51,METRO13980N51155,"Pulaski County, VA HUD Metro FMR Area",155,99999,Pulaski County,Pulaski County,34872.0,637,VA,40,1,0.0737833594976452,47
5115799999,851,857,1140,1429,1855,51,METRO47900N51157,"Rappahannock County, VA HUD Metro FMR Area",157,99999,Rappahannock County,Rappahannock County,7373.0,1097,VA,40,1,0.0391978122151322,43
5115999999,596,614,816,1056,1280,51,NCNTY51159N51159,"Richmond County, VA",159,99999,Richmond County,Richmond County,9254.0,707,VA,40,0,0.154172560113154,109
5116199999,547,667,846,1162,1281,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",161,99999,Roanoke County,Roanoke County,92376.0,876,VA,40,1,-0.0342465753424658,-30
5116399999,532,661,767,980,1351,51,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",163,99999,Rockbridge County,Rockbridge County,22307.0,706,VA,40,0,0.0864022662889518,61
5116599999,651,656,840,1137,1479,51,METRO25500M25500,"Harrisonburg, VA MSA",165,99999,Rockingham County,Rockingham County,76314.0,803,VA,40,1,0.0460772104607721,37
5116799999,500,596,684,858,932,51,NCNTY51167N51167,"Russell County, VA",167,99999,Russell County,Russell County,28897.0,633,VA,40,0,0.0805687203791469,51
5116999999,505,514,684,903,982,51,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",169,99999,Scott County,Scott County,23177.0,636,VA,40,1,0.0754716981132075,48
5117199999,533,628,835,1172,1352,51,NCNTY51171N51171,"Shenandoah County, VA",171,99999,Shenandoah County,Shenandoah County,41993.0,792,VA,40,0,0.0542929292929293,43
5117399999,500,551,684,879,950,51,NCNTY51173N51173,"Smyth County, VA",173,99999,Smyth County,Smyth County,32208.0,633,VA,40,0,0.0805687203791469,51
5117599999,667,671,824,1084,1450,51,NCNTY51175N51175,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",175,99999,Southampton County,Southampton County,18570.0,748,VA,40,0,0.101604278074866,76
5117799999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",177,99999,Spotsylvania County,Spotsylvania County,122397.0,1746,VA,50,1,0.0269186712485682,47
5117999999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",179,99999,Stafford County,Stafford County,128961.0,1746,VA,50,1,0.0269186712485682,47
5118199999,507,566,694,920,1088,51,NCNTY51181N51181,"Surry County, VA",181,99999,Surry County,Surry County,7058.0,645,VA,40,0,0.075968992248062,49
5118399999,864,907,1042,1386,1684,51,METRO40060M40060,"Richmond, VA MSA",183,99999,Sussex County,Sussex County,12087.0,1005,VA,40,1,0.03681592039801,37
5118599999,500,549,684,858,1073,51,NCNTY51185N51185,"Tazewell County, VA",185,99999,Tazewell County,Tazewell County,45078.0,633,VA,40,0,0.0805687203791469,51
5118799999,764,770,1024,1490,1587,51,METRO47900MM8820,"Warren County, VA HUD Metro FMR Area",187,99999,Warren County,Warren County,37575.0,987,VA,40,1,0.0374873353596758,37
5119199999,505,514,684,903,982,51,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",191,99999,Washington County,Washington County,54876.0,636,VA,40,1,0.0754716981132075,48
5119399999,580,647,794,1155,1391,51,NCNTY51193N51193,"Westmoreland County, VA",193,99999,Westmoreland County,Westmoreland County,17454.0,746,VA,40,0,0.064343163538874,48
5119599999,500,524,684,858,970,51,NCNTY51195N51195,"Wise County-Norton city, VA HUD Nonmetro FMR Area",195,99999,Wise County,Wise County,41452.0,633,VA,40,0,0.0805687203791469,51
5119799999,506,521,693,869,1040,51,NCNTY51197N51197,"Wythe County, VA",197,99999,Wythe County,Wythe County,29235.0,633,VA,40,0,0.0947867298578199,60
5119999999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",199,99999,York County,York County,65464.0,1130,VA,40,1,-0.0309734513274336,-35
5151099999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",510,99999,Alexandria city,Alexandria city,139966.0,1746,VA,50,1,0.0269186712485682,47
5151599999,568,636,793,1079,1281,51,METRO31340M31340,"Lynchburg, VA MSA",515,99999,Bedford city,Bedford city,6222.0,789,VA,40,1,0.00506970849176172,4
5152099999,505,514,684,903,982,51,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",520,99999,Bristol city,Bristol city,17835.0,636,VA,40,1,0.0754716981132075,48
5153099999,532,661,767,980,1351,51,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",530,99999,Buena Vista city,Buena Vista city,6650.0,706,VA,40,0,0.0864022662889518,61
5154099999,752,1027,1179,1478,1772,51,METRO16820M16820,"Charlottesville, VA HUD Metro FMR Area",540,99999,Charlottesville city,Charlottesville city,43475.0,1126,VA,40,1,0.0470692717584369,53
5155099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",550,99999,Chesapeake city,Chesapeake city,222209.0,1130,VA,40,1,-0.0309734513274336,-35
5157099999,864,907,1042,1386,1684,51,METRO40060M40060,"Richmond, VA MSA",570,99999,Colonial Heights city,Colonial Heights city,17411.0,1005,VA,40,1,0.03681592039801,37
5158099999,500,545,684,928,932,51,NCNTY51005N51005,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmet",580,99999,Covington city,Covington city,5961.0,633,VA,40,0,0.0805687203791469,51
5159099999,500,522,684,912,1205,51,NCNTY51143N51143,"Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",590,99999,Danville city,Danville city,43055.0,633,VA,40,0,0.0805687203791469,51
5159599999,568,584,777,1065,1219,51,NCNTY51081N51081,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",595,99999,Emporia city,Emporia city,5927.0,733,VA,40,0,0.0600272851296044,44
5160099999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",600,99999,Fairfax city,Fairfax city,22565.0,1746,VA,50,1,0.0269186712485682,47
5161099999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",610,99999,Falls Church city,Falls Church city,12332.0,1746,VA,50,1,0.0269186712485682,47
5162099999,667,671,824,1084,1450,51,NCNTY51175N51175,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",620,99999,Franklin city,Franklin city,8582.0,748,VA,40,0,0.101604278074866,76
5163099999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",630,99999,Fredericksburg city,Fredericksburg city,24286.0,1746,VA,50,1,0.0269186712485682,47
5164099999,500,596,684,966,1073,51,NCNTY51035N51035,"Carroll County-Galax city, VA HUD Nonmetro FMR Area",640,99999,Galax city,Galax city,7042.0,633,VA,40,0,0.0805687203791469,51
5165099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",650,99999,Hampton city,Hampton city,137436.0,1130,VA,40,1,-0.0309734513274336,-35
5166099999,651,656,840,1137,1479,51,METRO25500M25500,"Harrisonburg, VA MSA",660,99999,Harrisonburg city,Harrisonburg city,48914.0,803,VA,40,1,0.0460772104607721,37
5167099999,864,907,1042,1386,1684,51,METRO40060M40060,"Richmond, VA MSA",670,99999,Hopewell city,Hopewell city,22591.0,1005,VA,40,1,0.03681592039801,37
5167899999,532,661,767,980,1351,51,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",678,99999,Lexington city,Lexington city,7042.0,706,VA,40,0,0.0864022662889518,61
5168099999,568,636,793,1079,1281,51,METRO31340M31340,"Lynchburg, VA MSA",680,99999,Lynchburg city,Lynchburg city,75568.0,789,VA,40,1,0.00506970849176172,4
5168399999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",683,99999,Manassas city,Manassas city,37821.0,1746,VA,50,1,0.0269186712485682,47
5168599999,1504,1561,1793,2353,2902,51,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",685,99999,Manassas Park city,Manassas Park city,14273.0,1746,VA,50,1,0.0269186712485682,47
5169099999,544,547,684,935,946,51,NCNTY51089N51089,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",690,99999,Martinsville city,Martinsville city,13821.0,633,VA,40,0,0.0805687203791469,51
5170099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",700,99999,Newport News city,Newport News city,180719.0,1130,VA,40,1,-0.0309734513274336,-35
5171099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",710,99999,Norfolk city,Norfolk city,242803.0,1130,VA,40,1,-0.0309734513274336,-35
5172099999,500,524,684,858,970,51,NCNTY51195N51195,"Wise County-Norton city, VA HUD Nonmetro FMR Area",720,99999,Norton city,Norton city,3958.0,633,VA,40,0,0.0805687203791469,51
5173099999,864,907,1042,1386,1684,51,METRO40060M40060,"Richmond, VA MSA",730,99999,Petersburg city,Petersburg city,32420.0,1005,VA,40,1,0.03681592039801,37
5173599999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",735,99999,Poquoson city,Poquoson city,12150.0,1130,VA,40,1,-0.0309734513274336,-35
5174099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",740,99999,Portsmouth city,Portsmouth city,95535.0,1130,VA,40,1,-0.0309734513274336,-35
5175099999,667,772,886,1289,1560,51,METRO13980M13980,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",750,99999,Radford city,Radford city,16408.0,880,VA,40,1,0.00681818181818182,6
5176099999,864,907,1042,1386,1684,51,METRO40060M40060,"Richmond, VA MSA",760,99999,Richmond city,Richmond city,204214.0,1005,VA,40,1,0.03681592039801,37
5177099999,547,667,846,1162,1281,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",770,99999,Roanoke city,Roanoke city,97032.0,876,VA,40,1,-0.0342465753424658,-30
5177599999,547,667,846,1162,1281,51,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",775,99999,Salem city,Salem city,24802.0,876,VA,40,1,-0.0342465753424658,-30
5179099999,656,660,860,1169,1171,51,METRO44420M44420,"Staunton-Waynesboro, VA MSA",790,99999,Staunton city,Staunton city,23746.0,824,VA,40,1,0.0436893203883495,36
5180099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",800,99999,Suffolk city,Suffolk city,84585.0,1130,VA,40,1,-0.0309734513274336,-35
5181099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",810,99999,Virginia Beach city,Virginia Beach city,437994.0,1130,VA,40,1,-0.0309734513274336,-35
5182099999,656,660,860,1169,1171,51,METRO44420M44420,"Staunton-Waynesboro, VA MSA",820,99999,Waynesboro city,Waynesboro city,21006.0,824,VA,40,1,0.0436893203883495,36
5183099999,907,912,1095,1533,1912,51,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",830,99999,Williamsburg city,Williamsburg city,14068.0,1130,VA,40,1,-0.0309734513274336,-35
5184099999,699,704,936,1340,1649,51,METRO49020M49020,"Winchester, VA-WV MSA",840,99999,Winchester city,Winchester city,26203.0,1037,VA,40,1,-0.0973963355834137,-101
5300199999,452,607,697,975,1107,53,NCNTY53001N53001,"Adams County, WA",1,99999,Adams County,Adams County,18728.0,683,WA,40,0,0.020497803806735,14
5300399999,511,584,777,1012,1264,53,METRO30300M30300,"Lewiston, ID-WA MSA",3,99999,Asotin County,Asotin County,21623.0,715,WA,40,1,0.0867132867132867,62
5300599999,577,708,874,1196,1539,53,METRO28420M28420,"Kennewick-Richland, WA MSA",5,99999,Benton County,Benton County,175177.0,850,WA,40,1,0.0282352941176471,24
5300799999,636,695,924,1258,1332,53,METRO48300M48300,"Wenatchee, WA MSA",7,99999,Chelan County,Chelan County,72453.0,808,WA,40,1,0.143564356435644,116
5300999999,566,668,888,1291,1336,53,NCNTY53009N53009,"Clallam County, WA",9,99999,Clallam County,Clallam County,71404.0,931,WA,40,0,-0.046186895810956,-43
5301199999,1026,1132,1330,1935,2343,53,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",11,99999,Clark County,Clark County,425363.0,1242,WA,40,1,0.07085346215781,88
5301399999,561,626,833,1115,1135,53,METRO47460N53013,"Columbia County, WA HUD Metro FMR Area",13,99999,Columbia County,Columbia County,4078.0,725,WA,40,1,0.148965517241379,108
5301599999,564,682,855,1244,1506,53,METRO31020M31020,"Longview, WA MSA",15,99999,Cowlitz County,Cowlitz County,102410.0,745,WA,40,1,0.147651006711409,110
5301799999,636,695,924,1258,1332,53,METRO48300M48300,"Wenatchee, WA MSA",17,99999,Douglas County,Douglas County,38431.0,808,WA,40,1,0.143564356435644,116
5301999999,473,548,729,920,1078,53,NCNTY53019N53019,"Ferry County, WA",19,99999,Ferry County,Ferry County,7551.0,731,WA,40,0,-0.0027359781121751,-2
5302199999,577,708,874,1196,1539,53,METRO28420M28420,"Kennewick-Richland, WA MSA",21,99999,Franklin County,Franklin County,78163.0,850,WA,40,1,0.0282352941176471,24
5302399999,452,571,697,1014,1228,53,NCNTY53023N53023,"Garfield County, WA",23,99999,Garfield County,Garfield County,2266.0,681,WA,40,0,0.0234948604992658,16
5302599999,482,577,724,981,1064,53,NCNTY53025N53025,"Grant County, WA",25,99999,Grant County,Grant County,89120.0,770,WA,40,0,-0.0597402597402597,-46
5302799999,496,576,748,1079,1242,53,NCNTY53027N53027,"Grays Harbor County, WA",27,99999,Grays Harbor County,Grays Harbor County,72797.0,755,WA,40,0,-0.00927152317880795,-7
5302999999,723,795,984,1431,1627,53,NCNTY53029N53029,"Island County, WA",29,99999,Island County,Island County,78506.0,984,WA,40,0,0.0,0
5303199999,600,707,940,1353,1593,53,NCNTY53031N53031,"Jefferson County, WA",31,99999,Jefferson County,Jefferson County,29872.0,965,WA,40,0,-0.0259067357512953,-25
5303399999,1363,1529,1878,2719,3219,53,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",33,99999,King County,King County,1931249.0,1544,WA,40,1,0.216321243523316,334
5303599999,725,882,1137,1615,1900,53,METRO14740M14740,"Bremerton-Silverdale, WA MSA",35,99999,Kitsap County,Kitsap County,251133.0,1039,WA,40,1,0.0943214629451396,98
5303799999,544,641,853,1241,1502,53,NCNTY53037N53037,"Kittitas County, WA",37,99999,Kittitas County,Kittitas County,40915.0,874,WA,40,0,-0.0240274599542334,-21
5303999999,612,617,820,1105,1311,53,NCNTY53039N53039,"Klickitat County, WA",39,99999,Klickitat County,Klickitat County,20318.0,817,WA,40,0,0.00367197062423501,3
5304199999,528,622,827,1123,1253,53,NCNTY53041N53041,"Lewis County, WA",41,99999,Lewis County,Lewis County,75455.0,788,WA,40,0,0.049492385786802,39
5304399999,452,524,697,960,1149,53,NCNTY53043N53043,"Lincoln County, WA",43,99999,Lincoln County,Lincoln County,10570.0,681,WA,40,0,0.0234948604992658,16
5304599999,596,703,935,1215,1283,53,NCNTY53045N53045,"Mason County, WA",45,99999,Mason County,Mason County,60699.0,957,WA,40,0,-0.0229885057471264,-22
5304799999,465,590,717,917,1202,53,NCNTY53047N53047,"Okanogan County, WA",47,99999,Okanogan County,Okanogan County,41120.0,736,WA,40,0,-0.0258152173913043,-19
5304999999,533,629,836,1048,1188,53,NCNTY53049N53049,"Pacific County, WA",49,99999,Pacific County,Pacific County,20920.0,839,WA,40,0,-0.00357568533969011,-3
5305199999,475,560,745,1084,1159,53,METRO44060N53051,"Pend Oreille County, WA HUD Metro FMR Area",51,99999,Pend Oreille County,Pend Oreille County,13001.0,733,WA,40,1,0.0163710777626194,12
5305399999,773,881,1145,1666,2017,53,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",53,99999,Pierce County,Pierce County,795225.0,1142,WA,40,1,0.00262697022767075,3
5305599999,772,831,1105,1499,1505,53,NCNTY53055N53055,"San Juan County, WA",55,99999,San Juan County,San Juan County,15769.0,1078,WA,40,0,0.0250463821892393,27
5305799999,654,748,970,1365,1533,53,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",57,99999,Skagit County,Skagit County,116901.0,958,WA,40,1,0.0125260960334029,12
5305999999,1026,1132,1330,1935,2343,53,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",59,99999,Skamania County,Skamania County,11066.0,1242,WA,40,1,0.07085346215781,88
5306199999,1363,1529,1878,2719,3219,53,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",61,99999,Snohomish County,Snohomish County,713335.0,1544,WA,40,1,0.216321243523316,334
5306399999,553,652,867,1240,1431,53,METRO44060M44060,"Spokane, WA HUD Metro FMR Area",63,99999,Spokane County,Spokane County,471221.0,869,WA,50,1,-0.00230149597238205,-2
5306599999,510,583,747,1036,1063,53,METRO44060N53065,"Stevens County, WA HUD Metro FMR Area",65,99999,Stevens County,Stevens County,43531.0,709,WA,40,1,0.0535966149506347,38
5306799999,852,904,1120,1629,1973,53,METRO36500M36500,"Olympia-Tumwater, WA MSA",67,99999,Thurston County,Thurston County,252264.0,1071,WA,40,1,0.0457516339869281,49
5306999999,452,539,697,1014,1149,53,NCNTY53069N53069,"Wahkiakum County, WA",69,99999,Wahkiakum County,Wahkiakum County,3978.0,681,WA,40,0,0.0234948604992658,16
5307199999,592,665,885,1287,1407,53,METRO47460N53071,"Walla Walla County, WA HUD Metro FMR Area",71,99999,Walla Walla County,Walla Walla County,58781.0,766,WA,40,1,0.155352480417755,119
5307399999,707,790,1028,1495,1811,53,METRO13380M13380,"Bellingham, WA MSA",73,99999,Whatcom County,Whatcom County,201140.0,968,WA,40,1,0.0619834710743802,60
5307599999,547,604,760,1105,1339,53,NCNTY53075N53075,"Whitman County, WA",75,99999,Whitman County,Whitman County,44776.0,766,WA,40,0,-0.00783289817232376,-6
5307799999,582,673,872,1189,1353,53,METRO49420M49420,"Yakima, WA MSA",77,99999,Yakima County,Yakima County,243231.0,814,WA,40,1,0.0712530712530713,58
5400199999,440,491,644,810,1016,54,NCNTY54001N54001,"Barbour County, WV",1,99999,Barbour County,Barbour County,16589.0,681,WV,40,0,-0.0543318649045521,-37
5400399999,639,752,902,1298,1589,54,METRO25180MM0877,"Martinsburg, WV HUD Metro FMR Area",3,99999,Berkeley County,Berkeley County,104169.0,941,WV,40,1,-0.0414452709883103,-39
5400599999,411,484,644,807,884,54,METRO16620N54005,"Boone County, WV HUD Metro FMR Area",5,99999,Boone County,Boone County,24629.0,681,WV,40,1,-0.0543318649045521,-37
5400799999,545,561,644,922,1042,54,NCNTY54007N54007,"Braxton County, WV",7,99999,Braxton County,Braxton County,14523.0,681,WV,40,0,-0.0543318649045521,-37
5400999999,450,558,695,887,947,54,METRO48260M48260,"Weirton-Steubenville, WV-OH MSA",9,99999,Brooke County,Brooke County,24069.0,713,WV,40,1,-0.0252454417952314,-18
5401199999,469,575,696,937,1134,54,METRO26580M26580,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",11,99999,Cabell County,Cabell County,96319.0,697,WV,40,1,-0.00143472022955524,-1
5401399999,501,504,644,807,931,54,NCNTY54013N54013,"Calhoun County, WV",13,99999,Calhoun County,Calhoun County,7627.0,681,WV,40,0,-0.0543318649045521,-37
5401599999,503,650,789,989,1083,54,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",15,99999,Clay County,Clay County,9386.0,746,WV,40,1,0.0576407506702413,43
5401799999,486,489,650,938,941,54,NCNTY54017N54017,"Doddridge County, WV",17,99999,Doddridge County,Doddridge County,8202.0,722,WV,40,0,-0.0997229916897507,-72
5401999999,491,495,644,863,1085,54,METRO13220N54019,"Fayette County, WV HUD Metro FMR Area",19,99999,Fayette County,Fayette County,46039.0,681,WV,40,1,-0.0543318649045521,-37
5402199999,524,551,644,874,877,54,NCNTY54021N54021,"Gilmer County, WV",21,99999,Gilmer County,Gilmer County,8693.0,681,WV,40,0,-0.0543318649045521,-37
5402399999,554,592,680,853,1198,54,NCNTY54023N54023,"Grant County, WV",23,99999,Grant County,Grant County,11937.0,717,WV,40,0,-0.0516039051603905,-37
5402599999,428,579,665,865,939,54,NCNTY54025N54025,"Greenbrier County, WV",25,99999,Greenbrier County,Greenbrier County,35480.0,716,WV,40,0,-0.0712290502793296,-51
5402799999,699,704,936,1340,1649,54,METRO49020M49020,"Winchester, VA-WV MSA",27,99999,Hampshire County,Hampshire County,23964.0,1037,WV,40,1,-0.0973963355834137,-101
5402999999,450,558,695,887,947,54,METRO48260M48260,"Weirton-Steubenville, WV-OH MSA",29,99999,Hancock County,Hancock County,30676.0,713,WV,40,1,-0.0252454417952314,-18
5403199999,489,492,645,847,933,54,NCNTY54031N54031,"Hardy County, WV",31,99999,Hardy County,Hardy County,14025.0,681,WV,40,0,-0.052863436123348,-36
5403399999,613,619,724,929,1077,54,NCNTY54033N54033,"Harrison County, WV",33,99999,Harrison County,Harrison County,69099.0,762,WV,40,0,-0.0498687664041995,-38
5403599999,526,563,646,852,1138,54,NCNTY54035N54035,"Jackson County, WV",35,99999,Jackson County,Jackson County,29211.0,681,WV,40,0,-0.0513950073421439,-35
5403799999,729,733,882,1283,1553,54,METRO47900MM3630,"Jefferson County, WV HUD Metro FMR Area",37,99999,Jefferson County,Jefferson County,53498.0,912,WV,40,1,-0.0328947368421053,-30
5403999999,503,650,789,989,1083,54,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",39,99999,Kanawha County,Kanawha County,193063.0,746,WV,40,1,0.0576407506702413,43
5404199999,543,545,667,836,1007,54,NCNTY54041N54041,"Lewis County, WV",41,99999,Lewis County,Lewis County,16372.0,734,WV,40,0,-0.0912806539509537,-67
5404399999,448,519,644,886,889,54,METRO26580M54043,"Lincoln County, WV HUD Metro FMR Area",43,99999,Lincoln County,Lincoln County,21720.0,681,WV,40,1,-0.0543318649045521,-37
5404599999,480,500,644,807,912,54,NCNTY54045N54045,"Logan County, WV",45,99999,Logan County,Logan County,36743.0,684,WV,40,0,-0.0584795321637427,-40
5404799999,524,561,644,807,1020,54,NCNTY54047N54047,"McDowell County, WV",47,99999,McDowell County,McDowell County,22113.0,681,WV,40,0,-0.0543318649045521,-37
5404999999,581,585,765,959,1347,54,NCNTY54049N54049,"Marion County, WV",49,99999,Marion County,Marion County,56418.0,795,WV,40,0,-0.0377358490566038,-30
5405199999,565,569,695,887,1019,54,METRO48540M48540,"Wheeling, WV-OH MSA",51,99999,Marshall County,Marshall County,33107.0,756,WV,40,1,-0.0806878306878307,-61
5405399999,524,561,644,937,1044,54,NCNTY54053N54053,"Mason County, WV",53,99999,Mason County,Mason County,27324.0,681,WV,40,0,-0.0543318649045521,-37
5405599999,507,529,644,840,1041,54,NCNTY54055N54055,"Mercer County, WV",55,99999,Mercer County,Mercer County,62264.0,681,WV,40,0,-0.0543318649045521,-37
5405799999,527,606,697,957,1228,54,METRO19060M19060,"Cumberland, MD-WV MSA",57,99999,Mineral County,Mineral County,28212.0,683,WV,40,1,0.020497803806735,14
5405999999,437,526,685,859,991,54,NCNTY54059N54059,"Mingo County, WV",59,99999,Mingo County,Mingo County,26839.0,748,WV,40,0,-0.0842245989304813,-63
5406199999,697,717,823,1099,1121,54,METRO34060M34060,"Morgantown, WV MSA",61,99999,Monongalia County,Monongalia County,96189.0,829,WV,40,1,-0.00723763570566948,-6
5406399999,524,542,644,807,877,54,NCNTY54063N54063,"Monroe County, WV",63,99999,Monroe County,Monroe County,13502.0,681,WV,40,0,-0.0543318649045521,-37
5406599999,482,658,756,1006,1030,54,NCNTY54065N54065,"Morgan County, WV",65,99999,Morgan County,Morgan County,17541.0,808,WV,40,0,-0.0643564356435644,-52
5406799999,524,541,644,820,931,54,NCNTY54067N54067,"Nicholas County, WV",67,99999,Nicholas County,Nicholas County,26233.0,681,WV,40,0,-0.0543318649045521,-37
5406999999,565,569,695,887,1019,54,METRO48540M48540,"Wheeling, WV-OH MSA",69,99999,Ohio County,Ohio County,44443.0,756,WV,40,1,-0.0806878306878307,-61
5407199999,499,503,644,937,1134,54,NCNTY54071N54071,"Pendleton County, WV",71,99999,Pendleton County,Pendleton County,7695.0,681,WV,40,0,-0.0543318649045521,-37
5407399999,568,586,697,874,1008,54,NCNTY54073N54073,"Pleasants County, WV",73,99999,Pleasants County,Pleasants County,7605.0,727,WV,40,0,-0.0412654745529574,-30
5407599999,487,490,652,909,943,54,NCNTY54075N54075,"Pocahontas County, WV",75,99999,Pocahontas County,Pocahontas County,8719.0,683,WV,40,0,-0.0453879941434846,-31
5407799999,697,717,823,1099,1121,54,METRO34060M34060,"Morgantown, WV MSA",77,99999,Preston County,Preston County,33520.0,829,WV,40,1,-0.00723763570566948,-6
5407999999,595,609,802,1035,1110,54,METRO26580M54079,"Putnam County, WV HUD Metro FMR Area",79,99999,Putnam County,Putnam County,55486.0,845,WV,40,1,-0.050887573964497,-43
5408199999,621,641,736,923,1087,54,METRO13220N54081,"Raleigh County, WV HUD Metro FMR Area",81,99999,Raleigh County,Raleigh County,78859.0,699,WV,40,1,0.0529327610872675,37
