case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis
69,ZMB,Zambia,1978,0,0.0007862,0,0,0,16.18705036,1,0,0,no_crisis
69,ZMB,Zambia,1979,0,0.0007775,0,0,0,9.59752322,1,0,0,no_crisis
69,ZMB,Zambia,1980,0,0.0008031,0,0,0,11.729,1,0,0,no_crisis
69,ZMB,Zambia,1981,0,0.00088,0,0,0,13.997,1,0,0,no_crisis
69,ZMB,Zambia,1982,0,0.0009285,0,0,0,12.495,1,0,0,no_crisis
69,ZMB,Zambia,1983,0,0.001236,0,1,0,19.692,1,1,0,no_crisis
69,ZMB,Zambia,1984,0,0.002105,0,1,0,20.019,1,1,1,no_crisis
69,ZMB,Zambia,1985,0,0.00563,0,1,0,37.43,1,1,1,no_crisis
69,ZMB,Zambia,1986,0,0.01448,0,1,0,54.8,1,1,1,no_crisis
69,ZMB,Zambia,1987,0,0.0077,0,1,0,47.028,1,0,1,no_crisis
69,ZMB,Zambia,1988,0,0.0095,0,1,0,54.042,1,1,1,no_crisis
69,ZMB,Zambia,1989,0,0.01841,0,1,0,128.294,1,1,1,no_crisis
69,ZMB,Zambia,1990,0,0.0459,0,1,0,109.558,1,1,1,no_crisis
69,ZMB,Zambia,1991,0,0.08733,0,1,0,97.701,1,1,1,no_crisis
69,ZMB,Zambia,1992,0,0.31496,0,1,0,165.725,1,1,1,no_crisis
69,ZMB,Zambia,1993,0,0.561,0,1,0,183.263,1,1,1,no_crisis
69,ZMB,Zambia,1994,0,0.699,0,1,0,54.614,1,1,1,no_crisis
69,ZMB,Zambia,1995,1,0.978,0,0,0,34.905,1,1,1,crisis
69,ZMB,Zambia,1996,1,1.287,0,0,0,43.095,1,1,1,crisis
69,ZMB,Zambia,1997,1,1.44,0,0,0,24.41,1,0,1,crisis
69,ZMB,Zambia,1998,1,2.425,0,0,0,24.456,1,1,1,crisis
69,ZMB,Zambia,1999,0,2.76,0,0,0,26.79,1,0,1,no_crisis
69,ZMB,Zambia,2000,0,4.45,0,0,0,26.1,1,1,1,no_crisis
69,ZMB,Zambia,2001,0,3.735,0,0,0,21.357,1,0,1,no_crisis
69,ZMB,Zambia,2002,0,4.5,0,0,0,22.239,1,0,1,no_crisis
69,ZMB,Zambia,2003,0,4.4,0,0,0,21.4,1,0,1,no_crisis
69,ZMB,Zambia,2004,0,4.6,0,0,0,17.969,1,0,0,no_crisis
69,ZMB,Zambia,2005,0,3.34,0,0,0,18.325,1,0,0,no_crisis
69,ZMB,Zambia,2006,0,4.41722,0,0,0,9.017,1,0,0,no_crisis
69,ZMB,Zambia,2007,0,3.83,0,0,0,10.655,1,0,0,no_crisis
69,ZMB,Zambia,2008,0,4.83226,0,0,0,12.449,1,1,0,no_crisis
69,ZMB,Zambia,2009,0,4.631,0,0,0,13.392,1,0,0,no_crisis
69,ZMB,Zambia,2010,0,4.7899,0,0,0,8.5,1,0,0,no_crisis
69,ZMB,Zambia,2011,0,5.11398,0,0,0,8.658,1,0,0,no_crisis
69,ZMB,Zambia,2012,0,5.1466133,0,0,0,6.575,1,0,0,no_crisis
69,ZMB,Zambia,2013,0,5.52,0,0,0,6.978,1,1,0,no_crisis
69,ZMB,Zambia,2014,0,6.3856,0,0,0,7.811,1,0,0,no_crisis
70,ZWE,Zimbabwe,1921,0,4.81E-27,0,0,0,-17.24137931,0,0,0,no_crisis
70,ZWE,Zimbabwe,1922,0,4.34E-27,0,0,0,-13.88888889,0,0,0,no_crisis
70,ZWE,Zimbabwe,1923,0,4.59E-27,0,0,0,-4.032258065,0,0,0,no_crisis
70,ZWE,Zimbabwe,1927,0,4.10E-27,0,0,0,0.847457627,0,0,0,no_crisis
70,ZWE,Zimbabwe,1928,0,4.12E-27,0,0,0,0.840336134,0,0,0,no_crisis
70,ZWE,Zimbabwe,1929,0,4.10E-27,0,0,0,0,0,0,0,no_crisis
70,ZWE,Zimbabwe,1930,0,4.12E-27,0,0,0,-5,0,0,0,no_crisis
70,ZWE,Zimbabwe,1931,0,5.93E-27,0,0,0,-7.01754386,0,0,0,no_crisis
70,ZWE,Zimbabwe,1932,0,6.10E-27,0,0,0,-3.773584906,0,0,0,no_crisis
70,ZWE,Zimbabwe,1933,0,3.91E-27,0,0,0,-2.941176471,0,0,0,no_crisis
70,ZWE,Zimbabwe,1934,0,4.04E-27,0,0,0,-1.01010101,0,0,0,no_crisis
70,ZWE,Zimbabwe,1935,0,4.06E-27,0,0,0,0,0,0,0,no_crisis
70,ZWE,Zimbabwe,1936,0,4.08E-27,0,0,0,-1.020408163,0,0,0,no_crisis
70,ZWE,Zimbabwe,1937,0,4.00E-27,0,0,0,6.18556701,0,0,0,no_crisis
70,ZWE,Zimbabwe,1938,0,4.28E-27,0,0,0,-2.912621359,0,0,0,no_crisis
70,ZWE,Zimbabwe,1939,0,5.09E-27,0,0,0,0.906344411,0,0,0,no_crisis
70,ZWE,Zimbabwe,1940,0,4.96E-27,0,0,0,2.994011976,0,0,0,no_crisis
70,ZWE,Zimbabwe,1941,0,4.96E-27,0,0,0,3.779069767,0,0,0,no_crisis
70,ZWE,Zimbabwe,1942,0,4.96E-27,0,0,0,5.602240896,0,0,0,no_crisis
70,ZWE,Zimbabwe,1943,0,4.96E-27,0,0,0,6.100795756,0,0,0,no_crisis
70,ZWE,Zimbabwe,1944,0,4.96E-27,0,0,0,3,0,0,0,no_crisis
70,ZWE,Zimbabwe,1945,0,4.96E-27,0,0,0,2.669902913,0,0,0,no_crisis
70,ZWE,Zimbabwe,1946,0,4.96E-27,0,0,0,5.200945626,0,0,0,no_crisis
70,ZWE,Zimbabwe,1947,0,4.96E-27,0,0,0,2.921348315,0,0,0,no_crisis
70,ZWE,Zimbabwe,1948,0,4.96E-27,0,0,0,9.388646288,0,0,0,no_crisis
70,ZWE,Zimbabwe,1949,0,7.14E-27,0,0,0,3.79241517,0,0,0,no_crisis
70,ZWE,Zimbabwe,1950,0,7.14E-27,0,0,0,7.692307692,0,0,0,no_crisis
70,ZWE,Zimbabwe,1951,0,7.14E-27,0,0,0,6.964285714,0,0,0,no_crisis
70,ZWE,Zimbabwe,1952,0,7.14E-27,0,0,0,8.180300501,0,0,0,no_crisis
70,ZWE,Zimbabwe,1953,0,7.14E-27,0,0,0,2.777777778,0,0,0,no_crisis
70,ZWE,Zimbabwe,1954,0,7.14E-27,0,0,0,0,0,0,0,no_crisis
70,ZWE,Zimbabwe,1955,0,7.14E-27,0,0,0,1.651651652,0,0,0,no_crisis
70,ZWE,Zimbabwe,1956,0,7.18E-27,0,0,0,4.431314623,0,0,0,no_crisis
70,ZWE,Zimbabwe,1957,0,7.10E-27,0,0,0,2.97029703,0,0,0,no_crisis
70,ZWE,Zimbabwe,1958,0,7.10E-27,0,0,0,3.571428571,0,0,0,no_crisis
70,ZWE,Zimbabwe,1959,0,7.12E-27,0,0,0,2.652519894,0,0,0,no_crisis
70,ZWE,Zimbabwe,1960,0,7.15E-27,0,0,0,2.454780362,0,0,0,no_crisis
70,ZWE,Zimbabwe,1961,0,7.11E-27,0,0,0,2.90037831,0,0,0,no_crisis
70,ZWE,Zimbabwe,1962,0,7.14E-27,0,0,0,2.083333333,0,0,0,no_crisis
70,ZWE,Zimbabwe,1963,0,7.14E-27,0,0,0,1.080432173,0,0,0,no_crisis
70,ZWE,Zimbabwe,1964,0,7.14E-27,0,0,0,2.500022554,0,0,0,no_crisis
70,ZWE,Zimbabwe,1965,0,7.14E-27,1,1,0,2.500003432,1,0,0,no_crisis
70,ZWE,Zimbabwe,1966,0,7.14E-27,1,1,0,3.121953195,1,0,0,no_crisis
70,ZWE,Zimbabwe,1967,0,7.14E-27,1,1,0,2.365179967,1,0,0,no_crisis
70,ZWE,Zimbabwe,1968,0,7.14E-27,1,1,0,1.38631904,1,0,0,no_crisis
70,ZWE,Zimbabwe,1969,0,7.14E-27,1,1,0,0.364644862,1,0,0,no_crisis
70,ZWE,Zimbabwe,1970,0,7.16E-27,1,1,0,2.088991186,1,0,0,no_crisis
70,ZWE,Zimbabwe,1971,0,6.71E-27,1,1,0,3.024884047,1,0,0,no_crisis
70,ZWE,Zimbabwe,1972,0,6.52E-27,1,1,0,2.84975748,1,0,0,no_crisis
70,ZWE,Zimbabwe,1973,0,6.06E-27,1,1,0,3.106641376,1,0,0,no_crisis
70,ZWE,Zimbabwe,1974,0,5.49E-27,1,1,0,6.596092646,1,0,0,no_crisis
70,ZWE,Zimbabwe,1975,0,6.25E-27,1,1,0,10.00764002,1,0,0,no_crisis
70,ZWE,Zimbabwe,1976,0,6.19E-27,1,1,0,11.0416805,1,0,0,no_crisis
70,ZWE,Zimbabwe,1977,0,6.47E-27,1,1,0,10.25640067,1,1,0,no_crisis
70,ZWE,Zimbabwe,1978,0,6.75E-27,1,1,0,8.229915112,1,0,0,no_crisis
70,ZWE,Zimbabwe,1979,0,6.74E-27,1,1,0,12.55279758,1,0,0,no_crisis
70,ZWE,Zimbabwe,1980,0,6.31E-27,1,1,0,7.2,1,0,0,no_crisis
70,ZWE,Zimbabwe,1981,0,7.23E-27,0,0,0,13.2,1,0,0,no_crisis
70,ZWE,Zimbabwe,1982,0,7.39E-27,0,0,0,10.4,1,1,0,no_crisis
70,ZWE,Zimbabwe,1983,0,1.11E-26,0,0,0,23.2,1,1,1,no_crisis
70,ZWE,Zimbabwe,1984,0,1.45E-26,0,0,0,20.3,1,1,1,no_crisis
70,ZWE,Zimbabwe,1985,0,1.63E-26,0,0,0,8.3,1,0,0,no_crisis
70,ZWE,Zimbabwe,1986,0,1.68E-26,0,0,0,14.5,1,0,0,no_crisis
70,ZWE,Zimbabwe,1987,0,1.60E-26,0,0,0,12.5,1,0,0,no_crisis
70,ZWE,Zimbabwe,1988,0,1.93E-26,0,0,0,7.4,1,1,0,no_crisis
70,ZWE,Zimbabwe,1989,0,2.22E-26,0,0,0,12.8,1,1,0,no_crisis
70,ZWE,Zimbabwe,1990,0,2.61E-26,0,0,0,17.4,1,1,0,no_crisis
70,ZWE,Zimbabwe,1991,0,5.04E-26,0,0,0,24,1,1,1,no_crisis
70,ZWE,Zimbabwe,1992,0,5.37E-26,0,0,0,41.6,1,0,1,no_crisis
70,ZWE,Zimbabwe,1993,0,6.81E-26,0,0,0,28.2,1,1,1,no_crisis
70,ZWE,Zimbabwe,1994,0,8.38E-26,0,0,0,21.11354311,1,1,1,no_crisis
70,ZWE,Zimbabwe,1995,1,9.31E-26,0,0,0,25.80873955,1,0,1,crisis
70,ZWE,Zimbabwe,1996,1,1.08E-25,0,0,0,16.40028408,1,1,0,crisis
70,ZWE,Zimbabwe,1997,1,1.83E-25,0,0,0,20.0650384,1,1,1,crisis
70,ZWE,Zimbabwe,1998,1,3.71E-25,0,0,0,46.61127497,1,1,1,crisis
70,ZWE,Zimbabwe,1999,1,3.72E-25,0,0,0,56.92320336,1,0,1,crisis
70,ZWE,Zimbabwe,2000,1,5.50E-25,1,1,0,55.20369616,1,1,1,crisis
70,ZWE,Zimbabwe,2001,1,5.51E-25,1,1,0,112.1184112,1,0,1,crisis
70,ZWE,Zimbabwe,2002,1,5.50E-25,1,1,0,198.928606,1,0,1,crisis
70,ZWE,Zimbabwe,2003,1,7.95E-24,1,1,0,598.7447505,1,1,1,crisis
70,ZWE,Zimbabwe,2004,1,5.60E-23,1,1,0,132.7467739,1,1,1,crisis
70,ZWE,Zimbabwe,2005,1,8.46E-22,1,1,0,585.8443656,1,1,1,crisis
70,ZWE,Zimbabwe,2006,1,3.00E-19,1,1,0,1281.113605,1,1,1,crisis
70,ZWE,Zimbabwe,2007,1,1.90E-16,1,1,0,66279.89237,1,1,1,crisis
70,ZWE,Zimbabwe,2008,1,0.002,1,1,0,21989695.22,1,1,1,crisis
70,ZWE,Zimbabwe,2009,1,354.8,1,1,0,-7.67,1,1,0,crisis
70,ZWE,Zimbabwe,2010,0,378.2,1,1,0,3.217,1,0,0,no_crisis
70,ZWE,Zimbabwe,2011,0,361.9,1,1,0,4.92,1,0,0,no_crisis
70,ZWE,Zimbabwe,2012,0,361.9,1,1,0,3.72,1,0,0,no_crisis
70,ZWE,Zimbabwe,2013,0,361.9,1,1,0,1.632,1,0,0,no_crisis
